Instant,Riders,Season,Month,Hour,Holiday,Weekday,Workday,Weather,Temperature,Humidity,Wind
4163,447,3,6,8,0,1,1,1,77,.74,.194
4164,187,3,6,9,0,1,1,2,82,.54,0
4165,150,3,6,10,0,1,1,2,82,.54,.1343
4166,150,3,6,11,0,1,1,2,81,.58,0
4167,170,3,6,12,0,1,1,2,82,.54,0
4168,164,3,6,13,0,1,1,2,82,.58,.2239
4169,158,3,6,14,0,1,1,2,82,.58,.0896
4170,202,3,6,15,0,1,1,2,84,.55,0
4171,275,3,6,16,0,1,1,1,84,.55,.1045
4172,604,3,6,17,0,1,1,1,84,.55,.1343
4173,591,3,6,18,0,1,1,1,82,.51,0
4174,396,3,6,19,0,1,1,1,84,.62,.194
4175,305,3,6,20,0,1,1,1,81,.65,.1045
4176,242,3,6,21,0,1,1,1,81,.65,0
4177,145,3,6,22,0,1,1,1,79,.69,0
4178,81,3,6,23,0,1,1,1,79,.69,0
4179,30,3,6,0,0,2,1,2,75,.78,.1343
4180,13,3,6,1,0,2,1,1,77,.74,0
4181,11,3,6,2,0,2,1,2,77,.74,0
4182,2,3,6,3,0,2,1,2,77,.74,0
4183,8,3,6,4,0,2,1,1,77,.74,0
4184,21,3,6,5,0,2,1,1,75,.78,0
4185,124,3,6,6,0,2,1,1,75,.83,.1642
4186,347,3,6,7,0,2,1,1,79,.83,.194
4187,456,3,6,8,0,2,1,1,82,.79,.1642
4188,246,3,6,9,0,2,1,1,86,.7,0
4189,157,3,6,10,0,2,1,1,91,.49,.1642
4190,167,3,6,11,0,2,1,1,93,.46,0
4191,202,3,6,12,0,2,1,1,95,.47,.2239
4192,189,3,6,13,0,2,1,1,93,.44,0
4193,160,3,6,14,0,2,1,1,97,.44,.2239
4194,166,3,6,15,0,2,1,1,97,.41,0
4195,261,3,6,16,0,2,1,1,99,.47,.2836
4196,579,3,6,17,0,2,1,3,97,.56,.2836
4197,504,3,6,18,0,2,1,3,93,.55,.2985
4198,299,3,6,19,0,2,1,2,84,.58,.4627
4199,296,3,6,20,0,2,1,1,84,.62,0
4200,195,3,6,21,0,2,1,1,86,.66,.2836
4201,134,3,6,22,0,2,1,1,81,.7,.2985
4202,81,3,6,23,0,2,1,1,81,.7,.2836
4203,36,3,6,0,0,3,1,2,79,.79,.2836
4204,28,3,6,1,0,3,1,1,79,.79,.2985
4205,16,3,6,2,0,3,1,1,75,.83,.2239
4206,5,3,6,3,0,3,1,2,75,.83,.1045
4207,5,3,6,4,0,3,1,1,75,.83,.1045
4208,22,3,6,5,0,3,1,1,72,.83,.194
4209,116,3,6,6,0,3,1,1,77,.69,.2985
4210,336,3,6,7,0,3,1,1,81,.54,.2239
4211,540,3,6,8,0,3,1,1,81,.48,.2836
4212,221,3,6,9,0,3,1,1,81,.45,.3881
4213,126,3,6,10,0,3,1,1,82,.42,.2836
4214,170,3,6,11,0,3,1,1,82,.35,.2239
4215,243,3,6,12,0,3,1,1,82,.35,.2537
4216,231,3,6,13,0,3,1,1,86,.31,.3284
4217,188,3,6,14,0,3,1,1,86,.31,.194
4218,189,3,6,15,0,3,1,1,88,.3,.1642
4219,328,3,6,16,0,3,1,1,88,.3,.4179
4220,570,3,6,17,0,3,1,1,88,.26,.4179
4221,588,3,6,18,0,3,1,1,86,.29,.2985
4222,401,3,6,19,0,3,1,1,82,.35,.3881
4223,333,3,6,20,0,3,1,1,81,.37,.2985
4224,221,3,6,21,0,3,1,1,81,.39,.2239
4225,183,3,6,22,0,3,1,1,79,.42,.194
4226,129,3,6,23,0,3,1,1,79,.47,.194
4227,54,3,6,0,0,4,1,1,77,.5,.1642
4228,32,3,6,1,0,4,1,1,77,.53,.1343
4229,8,3,6,2,0,4,1,1,77,.57,.1343
4230,9,3,6,3,0,4,1,1,75,.6,.1642
4231,6,3,6,4,0,4,1,1,68,.64,.1343
4232,25,3,6,5,0,4,1,1,68,.64,.2537
4233,123,3,6,6,0,4,1,1,75,.64,.2537
4234,320,3,6,7,0,4,1,1,75,.61,.2239
4235,555,3,6,8,0,4,1,1,79,.47,.2239
4236,260,3,6,9,0,4,1,1,79,.42,.2239
4237,132,3,6,10,0,4,1,1,81,.42,.194
4238,169,3,6,11,0,4,1,1,81,.37,.1343
4239,233,3,6,12,0,4,1,1,82,.35,.1642
4240,232,3,6,13,0,4,1,1,82,.33,.194
4241,163,3,6,14,0,4,1,1,84,.31,.194
4242,240,3,6,15,0,4,1,1,82,.25,.2537
4243,323,3,6,16,0,4,1,1,86,.26,.1343
4244,594,3,6,17,0,4,1,1,84,.27,.3582
4245,586,3,6,18,0,4,1,1,82,.29,.2537
4246,455,3,6,19,0,4,1,1,81,.33,.194
4247,340,3,6,20,0,4,1,1,81,.33,.194
4248,323,3,6,21,0,4,1,1,81,.37,.1045
4249,207,3,6,22,0,4,1,1,79,.42,.1642
4250,126,3,6,23,0,4,1,1,77,.5,0
4251,68,3,7,0,0,5,1,1,77,.5,0
4252,31,3,7,1,0,5,1,1,77,.5,0
4253,13,3,7,2,0,5,1,1,75,.69,0
4254,11,3,7,3,0,5,1,1,77,.53,0
4255,6,3,7,4,0,5,1,1,77,.57,0
4256,30,3,7,5,0,5,1,1,75,.64,.1343
4257,108,3,7,6,0,5,1,1,75,.61,.1343
4258,243,3,7,7,0,5,1,1,77,.54,.1045
4259,492,3,7,8,0,5,1,1,79,.42,.1642
4260,260,3,7,9,0,5,1,1,81,.35,.1642
4261,170,3,7,10,0,5,1,1,82,.33,.1642
4262,214,3,7,11,0,5,1,1,86,.26,0
4263,263,3,7,12,0,5,1,1,86,.26,0
4264,292,3,7,13,0,5,1,1,84,.24,0
4265,303,3,7,14,0,5,1,1,86,.23,.194
4266,381,3,7,15,0,5,1,1,86,.21,.2537
4267,427,3,7,16,0,5,1,1,86,.17,0
4268,461,3,7,17,0,5,1,1,86,.21,.194
4269,422,3,7,18,0,5,1,1,84,.24,.2537
4270,318,3,7,19,0,5,1,1,82,.25,.194
4271,269,3,7,20,0,5,1,1,81,.42,.2239
4272,218,3,7,21,0,5,1,1,79,.45,.194
4273,222,3,7,22,0,5,1,1,79,.42,0
4274,140,3,7,23,0,5,1,1,79,.47,.0896
4275,115,3,7,0,0,6,0,1,79,.47,.0896
4276,78,3,7,1,0,6,0,1,77,.54,0
4277,52,3,7,2,0,6,0,1,77,.53,0
4278,26,3,7,3,0,6,0,1,77,.53,0
4279,11,3,7,4,0,6,0,1,75,.61,0
4280,14,3,7,5,0,6,0,1,68,.73,.1045
4281,32,3,7,6,0,6,0,1,75,.69,.1045
4282,45,3,7,7,0,6,0,1,75,.65,0
4283,132,3,7,8,0,6,0,1,79,.57,0
4284,179,3,7,9,0,6,0,1,82,.51,.0896
4285,271,3,7,10,0,6,0,1,88,.36,0
4286,357,3,7,11,0,6,0,1,88,.36,.0896
4287,374,3,7,12,0,6,0,1,88,.3,.1343
4288,404,3,7,13,0,6,0,1,88,.3,.1045
4289,392,3,7,14,0,6,0,1,88,.2,0
4290,331,3,7,15,0,6,0,1,90,.19,.1642
4291,398,3,7,16,0,6,0,1,91,.22,.2239
4292,349,3,7,17,0,6,0,1,90,.3,.2239
4293,383,3,7,18,0,6,0,1,88,.3,.2836
4294,305,3,7,19,0,6,0,1,86,.33,.2239
4295,284,3,7,20,0,6,0,1,84,.45,.2836
4296,232,3,7,21,0,6,0,1,82,.48,.194
4297,201,3,7,22,0,6,0,1,82,.51,.1642
4298,154,3,7,23,0,6,0,1,82,.54,.2836
4299,144,3,7,0,0,0,0,1,81,.58,.2239
4300,78,3,7,1,0,0,0,2,81,.61,.1642
4301,69,3,7,2,0,0,0,1,81,.58,.194
4302,33,3,7,3,0,0,0,3,79,.65,.0896
4303,5,3,7,4,0,0,0,3,79,.65,.0896
4304,1,3,7,5,0,0,0,3,72,.83,.194
4305,3,3,7,6,0,0,0,2,68,.94,.0896
4306,25,3,7,7,0,0,0,2,72,.89,.194
4307,92,3,7,8,0,0,0,1,79,.79,.2239
4308,181,3,7,9,0,0,0,1,82,.74,.2537
4309,264,3,7,10,0,0,0,1,86,.66,.1642
4310,390,3,7,11,0,0,0,1,88,.62,.1045
4311,404,3,7,12,0,0,0,1,93,.55,.1045
4312,421,3,7,13,0,0,0,1,95,.59,.2239
4313,375,3,7,14,0,0,0,1,97,.56,.2537
4314,376,3,7,15,0,0,0,1,99,.53,.2985
4315,414,3,7,16,0,0,0,1,99,.53,.2985
4316,358,3,7,17,0,0,0,3,91,.49,.8507
4317,181,3,7,18,0,0,0,3,91,.49,.8507
4318,183,3,7,19,0,0,0,2,75,.83,.194
4319,176,3,7,20,0,0,0,3,75,.83,0
4320,167,3,7,21,0,0,0,2,75,.83,.1642
4321,162,3,7,22,0,0,0,2,75,.78,.1045
4322,147,3,7,23,0,0,0,1,72,.83,.1642
4323,140,3,7,0,1,1,0,1,72,.83,.1343
4324,119,3,7,1,1,1,0,1,72,.83,.0896
4325,63,3,7,2,1,1,0,1,72,.83,0
4326,26,3,7,3,1,1,0,1,73,.78,0
4327,12,3,7,4,1,1,0,2,75,.78,.0896
4328,4,3,7,5,1,1,0,2,72,.83,.1343
4329,16,3,7,6,1,1,0,1,72,.89,.1642
4330,36,3,7,7,1,1,0,1,75,.83,.1343
4331,86,3,7,8,1,1,0,1,82,.74,.1045
4332,238,3,7,9,1,1,0,2,84,.66,.0896
4333,280,3,7,10,1,1,0,2,86,.55,.0896
4334,349,3,7,11,1,1,0,2,86,.55,.0896
4335,447,3,7,12,1,1,0,2,88,.52,0
4336,423,3,7,13,1,1,0,2,88,.49,0
4337,408,3,7,14,1,1,0,1,90,.46,0
4338,408,3,7,15,1,1,0,1,91,.43,.0896
4339,452,3,7,16,1,1,0,1,91,.41,0
4340,436,3,7,17,1,1,0,1,90,.46,0
4341,418,3,7,18,1,1,0,1,90,.46,.1343
4342,375,3,7,19,1,1,0,2,88,.49,.1642
4343,386,3,7,20,1,1,0,2,86,.55,.1045
4344,457,3,7,21,1,1,0,2,84,.62,.1045
4345,326,3,7,22,1,1,0,2,84,.62,.1343
4346,138,3,7,23,1,1,0,2,84,.7,.1045
4347,55,3,7,0,0,2,1,2,81,.65,.1642
4348,39,3,7,1,0,2,1,1,81,.65,.1045
4349,13,3,7,2,0,2,1,1,77,.74,.0896
4350,8,3,7,3,0,2,1,1,77,.74,.2239
4351,5,3,7,4,0,2,1,1,77,.69,.1642
4352,20,3,7,5,0,2,1,1,77,.69,0
4353,94,3,7,6,0,2,1,1,77,.74,.0896
4354,270,3,7,7,0,2,1,1,81,.65,.0896
4355,432,3,7,8,0,2,1,1,84,.62,.1343
4356,227,3,7,9,0,2,1,1,84,.58,.1343
4357,139,3,7,10,0,2,1,1,86,.52,.1045
4358,172,3,7,11,0,2,1,1,86,.46,.1045
4359,201,3,7,12,0,2,1,1,90,.43,.1045
4360,203,3,7,13,0,2,1,1,91,.43,.1045
4361,178,3,7,14,0,2,1,1,91,.49,.1642
4362,162,3,7,15,0,2,1,1,91,.43,0
4363,281,3,7,16,0,2,1,1,93,.46,.1045
4364,545,3,7,17,0,2,1,1,93,.46,.1045
4365,496,3,7,18,0,2,1,1,93,.55,.1642
4366,368,3,7,19,0,2,1,1,95,.59,.1343
4367,284,3,7,20,0,2,1,1,90,.66,.1045
4368,245,3,7,21,0,2,1,1,91,.62,.2537
4369,155,3,7,22,0,2,1,1,90,.66,.2239
4370,73,3,7,23,0,2,1,1,86,.66,.1642
4371,37,3,7,0,0,3,1,1,86,.74,.194
4372,15,3,7,1,0,3,1,1,82,.74,.1343
4373,5,3,7,2,0,3,1,1,82,.79,.0896
4374,6,3,7,3,0,3,1,1,82,.79,0
4375,6,3,7,4,0,3,1,2,79,.83,.0896
4376,35,3,7,5,0,3,1,1,79,.83,.0896
4377,121,3,7,6,0,3,1,1,82,.79,.0896
4378,312,3,7,7,0,3,1,2,86,.79,0
4379,428,3,7,8,0,3,1,2,86,.74,.1045
4380,189,3,7,9,0,3,1,3,82,.79,.194
4381,43,3,7,10,0,3,1,3,82,.79,.0896
4382,127,3,7,11,0,3,1,2,86,.74,0
4383,152,3,7,12,0,3,1,2,86,.66,.0896
4384,140,3,7,13,0,3,1,2,86,.7,.1045
4385,163,3,7,14,0,3,1,1,90,.66,.2836
4386,185,3,7,15,0,3,1,1,90,.7,.2836
4387,275,3,7,16,0,3,1,1,90,.7,.2537
4388,596,3,7,17,0,3,1,1,91,.59,.2239
4389,563,3,7,18,0,3,1,1,88,.62,.194
4390,394,3,7,19,0,3,1,1,86,.7,.2239
4391,312,3,7,20,0,3,1,1,86,.74,.2537
4392,241,3,7,21,0,3,1,1,82,.79,.194
4393,186,3,7,22,0,3,1,1,82,.79,.194
4394,98,3,7,23,0,3,1,1,79,.83,.2239
4395,35,3,7,0,0,4,1,1,73,.89,.1343
4396,16,3,7,1,0,4,1,1,73,.89,.194
4397,8,3,7,2,0,4,1,1,73,.89,.194
4398,4,3,7,3,0,4,1,1,70,.94,.1045
4399,4,3,7,4,0,4,1,1,72,.89,.1045
4400,32,3,7,5,0,4,1,1,72,.89,.1045
4401,118,3,7,6,0,4,1,2,72,.89,.1343
4402,292,3,7,7,0,4,1,2,73,.89,.1045
4403,443,3,7,8,0,4,1,2,82,.79,.194
4404,179,3,7,9,0,4,1,1,86,.7,.1642
4405,101,3,7,10,0,4,1,1,91,.62,0
4406,142,3,7,11,0,4,1,1,95,.52,.1343
4407,171,3,7,12,0,4,1,1,95,.41,0
4408,155,3,7,13,0,4,1,1,97,.41,0
4409,160,3,7,14,0,4,1,1,97,.41,.2537
4410,166,3,7,15,0,4,1,1,97,.41,.2537
4411,265,3,7,16,0,4,1,1,95,.39,.2239
4412,569,3,7,17,0,4,1,1,93,.36,.2537
4413,562,3,7,18,0,4,1,1,93,.44,.2985
4414,365,3,7,19,0,4,1,1,95,.52,.2836
4415,285,3,7,20,0,4,1,1,88,.58,.3582
4416,209,3,7,21,0,4,1,1,84,.62,.1642
4417,182,3,7,22,0,4,1,1,84,.62,.1642
4418,129,3,7,23,0,4,1,1,84,.66,0
4419,47,3,7,0,0,5,1,1,86,.66,.1045
4420,34,3,7,1,0,5,1,1,86,.79,0
4421,22,3,7,2,0,5,1,2,82,.74,.1642
4422,6,3,7,3,0,5,1,1,79,.79,.1045
4423,11,3,7,4,0,5,1,1,82,.79,.2537
4424,27,3,7,5,0,5,1,1,79,.79,.2537
4425,102,3,7,6,0,5,1,1,82,.74,.1045
4426,332,3,7,7,0,5,1,2,82,.79,.194
4427,457,3,7,8,0,5,1,2,86,.74,.2537
4428,241,3,7,9,0,5,1,2,90,.7,.2985
4429,138,3,7,10,0,5,1,2,86,.7,.3582
4430,165,3,7,11,0,5,1,2,88,.74,.2537
4431,213,3,7,12,0,5,1,2,90,.7,.2836
4432,229,3,7,13,0,5,1,2,93,.66,.2836
4433,216,3,7,14,0,5,1,2,97,.63,.3582
4434,141,3,7,15,0,5,1,2,97,.63,.3582
4435,132,3,7,16,0,5,1,3,79,.83,.4478
4436,167,3,7,17,0,5,1,3,73,.89,.4478
4437,316,3,7,18,0,5,1,1,75,.83,.0896
4438,270,3,7,19,0,5,1,1,75,.83,.0896
4439,250,3,7,20,0,5,1,1,75,.83,.1642
4440,204,3,7,21,0,5,1,2,75,.83,.2537
4441,169,3,7,22,0,5,1,2,75,.78,.194
4442,151,3,7,23,0,5,1,2,75,.78,.0896
4443,121,3,7,0,0,6,0,2,75,.83,.1343
4444,53,3,7,1,0,6,0,2,72,.89,.1045
4445,55,3,7,2,0,6,0,1,72,.89,.1642
4446,30,3,7,3,0,6,0,1,72,.89,.1343
4447,6,3,7,4,0,6,0,1,72,.83,.2239
4448,15,3,7,5,0,6,0,2,70,.88,.1642
4449,38,3,7,6,0,6,0,2,72,.83,.194
4450,71,3,7,7,0,6,0,1,75,.78,.194
4451,182,3,7,8,0,6,0,1,81,.7,.2537
4452,247,3,7,9,0,6,0,1,84,.58,.2836
4453,264,3,7,10,0,6,0,1,86,.52,.1642
4454,290,3,7,11,0,6,0,1,86,.46,.2985
4455,366,3,7,12,0,6,0,1,90,.46,.2537
4456,416,3,7,13,0,6,0,1,91,.41,.2239
4457,373,3,7,14,0,6,0,1,91,.36,.1343
4458,402,3,7,15,0,6,0,1,90,.34,.0896
4459,416,3,7,16,0,6,0,1,90,.38,0
4460,401,3,7,17,0,6,0,1,90,.32,0
4461,378,3,7,18,0,6,0,1,90,.36,.1045
4462,306,3,7,19,0,6,0,1,86,.55,.1642
4463,314,3,7,20,0,6,0,1,88,.58,.2239
4464,238,3,7,21,0,6,0,1,84,.58,.1642
4465,214,3,7,22,0,6,0,1,84,.62,.1642
4466,140,3,7,23,0,6,0,1,82,.58,.194
4467,154,3,7,0,0,0,0,1,81,.61,.1642
4468,113,3,7,1,0,0,0,1,81,.61,.1343
4469,96,3,7,2,0,0,0,1,79,.69,.0896
4470,25,3,7,3,0,0,0,1,77,.74,.0896
4471,5,3,7,4,0,0,0,1,77,.69,.0896
4472,17,3,7,5,0,0,0,1,77,.74,0
4473,25,3,7,6,0,0,0,1,73,.78,.0896
4474,65,3,7,7,0,0,0,1,81,.7,.0896
4475,92,3,7,8,0,0,0,1,84,.66,0
4476,169,3,7,9,0,0,0,1,86,.66,.0896
4477,268,3,7,10,0,0,0,1,86,.55,.1343
4478,287,3,7,11,0,0,0,1,90,.55,.194
4479,377,3,7,12,0,0,0,1,93,.46,.2836
4480,367,3,7,13,0,0,0,1,90,.46,.2985
4481,349,3,7,14,0,0,0,1,91,.41,.3284
4482,361,3,7,15,0,0,0,1,91,.39,.2836
4483,372,3,7,16,0,0,0,1,93,.41,.2836
4484,363,3,7,17,0,0,0,1,91,.36,.2239
4485,363,3,7,18,0,0,0,1,91,.43,.2836
4486,303,3,7,19,0,0,0,1,91,.49,.3284
4487,268,3,7,20,0,0,0,1,86,.55,.194
4488,227,3,7,21,0,0,0,1,84,.62,.2537
4489,143,3,7,22,0,0,0,1,86,.66,.2239
4490,72,3,7,23,0,0,0,1,84,.66,.2537
4491,35,3,7,0,0,1,1,1,81,.65,.194
4492,10,3,7,1,0,1,1,1,81,.61,.2836
4493,12,3,7,2,0,1,1,1,81,.61,.2239
4494,10,3,7,3,0,1,1,1,79,.65,.1642
4495,4,3,7,4,0,1,1,1,77,.74,.2239
4496,26,3,7,5,0,1,1,1,77,.74,.1343
4497,121,3,7,6,0,1,1,1,79,.74,.194
4498,317,3,7,7,0,1,1,1,82,.74,.2537
4499,420,3,7,8,0,1,1,1,86,.66,.2836
4500,208,3,7,9,0,1,1,1,91,.59,.2985
4501,117,3,7,10,0,1,1,1,93,.55,.3582
4502,128,3,7,11,0,1,1,1,97,.56,.2985
4503,148,3,7,12,0,1,1,1,99,.53,.2836
4504,141,3,7,13,0,1,1,1,100,.5,.2537
4505,134,3,7,14,0,1,1,1,102,.53,.2836
4506,146,3,7,15,0,1,1,1,104,.56,.4179
4507,239,3,7,16,0,1,1,1,104,.56,.3881
4508,514,3,7,17,0,1,1,1,104,.56,.4179
4509,472,3,7,18,0,1,1,1,102,.53,.3881
4510,373,3,7,19,0,1,1,1,102,.59,.3284
4511,236,3,7,20,0,1,1,1,86,.74,.4179
4512,130,3,7,21,0,1,1,1,82,.79,.4179
4513,90,3,7,22,0,1,1,1,86,.74,.1343
4514,55,3,7,23,0,1,1,1,82,.79,.1343
4515,22,3,7,0,0,2,1,1,82,.79,.1343
4516,14,3,7,1,0,2,1,1,82,.79,.0896
4517,9,3,7,2,0,2,1,1,82,.79,.1045
4518,8,3,7,3,0,2,1,2,82,.79,0
4519,6,3,7,4,0,2,1,1,82,.79,.1642
4520,25,3,7,5,0,2,1,1,82,.79,.0896
4521,115,3,7,6,0,2,1,1,84,.58,.2239
4522,330,3,7,7,0,2,1,1,86,.55,.194
4523,417,3,7,8,0,2,1,1,88,.58,.2239
4524,176,3,7,9,0,2,1,1,90,.55,.4925
4525,123,3,7,10,0,2,1,1,95,.52,.1642
4526,125,3,7,11,0,2,1,1,95,.52,.1642
4527,163,3,7,12,0,2,1,1,97,.44,.2985
4528,136,3,7,13,0,2,1,1,99,.47,.2239
4529,124,3,7,14,0,2,1,1,104,.42,.2985
4530,148,3,7,15,0,2,1,1,104,.42,.3582
4531,202,3,7,16,0,2,1,1,97,.44,.2836
4532,428,3,7,17,0,2,1,1,100,.44,.2836
4533,511,3,7,18,0,2,1,1,99,.47,.2985
4534,337,3,7,19,0,2,1,1,93,.44,.2836
4535,308,3,7,20,0,2,1,1,91,.43,.194
4536,258,3,7,21,0,2,1,1,91,.43,.1045
4537,194,3,7,22,0,2,1,1,90,.46,.1343
4538,79,3,7,23,0,2,1,1,88,.52,0
4539,46,3,7,0,0,3,1,1,88,.62,0
4540,12,3,7,1,0,3,1,1,86,.55,0
4541,5,3,7,2,0,3,1,1,86,.55,0
4542,4,3,7,3,0,3,1,1,84,.58,.194
4543,5,3,7,4,0,3,1,1,84,.58,.2537
4544,26,3,7,5,0,3,1,1,84,.58,.194
4545,121,3,7,6,0,3,1,1,84,.58,.1642
4546,313,3,7,7,0,3,1,1,86,.55,.2537
4547,449,3,7,8,0,3,1,1,91,.49,.2537
4548,186,3,7,9,0,3,1,1,91,.41,.194
4549,113,3,7,10,0,3,1,1,93,.46,.194
4550,165,3,7,11,0,3,1,1,91,.39,.1642
4551,174,3,7,12,0,3,1,1,93,.41,.2836
4552,158,3,7,13,0,3,1,3,93,.46,.1343
4553,116,3,7,14,0,3,1,3,93,.46,.1343
4554,46,3,7,15,0,3,1,3,70,.94,.1343
4555,141,3,7,16,0,3,1,2,73,.89,0
4556,488,3,7,17,0,3,1,1,82,.79,0
4557,463,3,7,18,0,3,1,1,86,.79,.1343
4558,419,3,7,19,0,3,1,1,82,.79,.1045
4559,342,3,7,20,0,3,1,1,82,.84,.1642
4560,250,3,7,21,0,3,1,1,82,.79,.1045
4561,184,3,7,22,0,3,1,1,79,.83,.194
4562,116,3,7,23,0,3,1,1,75,.83,.2537
4563,46,3,7,0,0,4,1,1,77,.69,.2985
4564,25,3,7,1,0,4,1,1,77,.61,.2537
4565,10,3,7,2,0,4,1,1,77,.57,.2985
4566,6,3,7,3,0,4,1,1,77,.57,.2985
4567,6,3,7,4,0,4,1,1,77,.53,.2537
4568,28,3,7,5,0,4,1,1,77,.56,.2239
4569,130,3,7,6,0,4,1,1,75,.6,.2239
4570,334,3,7,7,0,4,1,1,77,.53,.2537
4571,486,3,7,8,0,4,1,1,77,.5,.3582
4572,224,3,7,9,0,4,1,1,79,.47,.2836
4573,127,3,7,10,0,4,1,1,79,.42,.2537
4574,148,3,7,11,0,4,1,1,81,.37,.2239
4575,223,3,7,12,0,4,1,1,81,.35,.2537
4576,177,3,7,13,0,4,1,1,82,.33,.3284
4577,178,3,7,14,0,4,1,1,81,.35,.2836
4578,180,3,7,15,0,4,1,1,82,.33,.2985
4579,274,3,7,16,0,4,1,1,82,.33,.1343
4580,595,3,7,17,0,4,1,1,81,.37,.1343
4581,578,3,7,18,0,4,1,1,81,.42,.194
4582,400,3,7,19,0,4,1,1,81,.39,.2239
4583,348,3,7,20,0,4,1,1,79,.42,.2239
4584,261,3,7,21,0,4,1,1,77,.5,.1343
4585,176,3,7,22,0,4,1,1,77,.57,.0896
4586,124,3,7,23,0,4,1,1,75,.65,.2537
4587,80,3,7,0,0,5,1,1,73,.73,.2239
4588,20,3,7,1,0,5,1,1,73,.73,.194
4589,38,3,7,2,0,5,1,1,72,.78,.1642
4590,7,3,7,3,0,5,1,1,73,.73,.194
4591,10,3,7,4,0,5,1,1,73,.73,.1642
4592,23,3,7,5,0,5,1,1,73,.73,.1343
4593,120,3,7,6,0,5,1,2,73,.73,.1045
4594,274,3,7,7,0,5,1,1,75,.65,.1045
4595,564,3,7,8,0,5,1,1,75,.65,.2537
4596,207,3,7,9,0,5,1,1,79,.54,.194
4597,166,3,7,10,0,5,1,2,77,.61,.1642
4598,210,3,7,11,0,5,1,1,81,.54,.1343
4599,238,3,7,12,0,5,1,1,81,.48,.194
4600,247,3,7,13,0,5,1,1,81,.54,.194
4601,265,3,7,14,0,5,1,1,81,.51,.194
4602,237,3,7,15,0,5,1,1,81,.45,.1642
4603,361,3,7,16,0,5,1,1,82,.51,.194
4604,587,3,7,17,0,5,1,1,82,.42,.2537
4605,496,3,7,18,0,5,1,1,81,.45,.2239
4606,394,3,7,19,0,5,1,1,79,.45,.2239
4607,343,3,7,20,0,5,1,1,81,.51,.2239
4608,261,3,7,21,0,5,1,1,77,.54,.1045
4609,223,3,7,22,0,5,1,1,77,.57,.2239
4610,167,3,7,23,0,5,1,1,77,.61,.1642
4611,110,3,7,0,0,6,0,1,75,.65,.194
4612,75,3,7,1,0,6,0,1,73,.69,.1045
4613,58,3,7,2,0,6,0,1,73,.73,.1343
4614,26,3,7,3,0,6,0,1,72,.78,.1343
4615,16,3,7,4,0,6,0,1,73,.73,.0896
4616,10,3,7,5,0,6,0,1,68,.78,.0896
4617,37,3,7,6,0,6,0,1,72,.78,.1642
4618,52,3,7,7,0,6,0,1,73,.73,.1343
4619,127,3,7,8,0,6,0,1,77,.65,.1642
4620,222,3,7,9,0,6,0,1,81,.54,.2239
4621,322,3,7,10,0,6,0,1,82,.54,.194
4622,396,3,7,11,0,6,0,1,82,.48,.2239
4623,463,3,7,12,0,6,0,1,84,.43,.2836
4624,497,3,7,13,0,6,0,1,84,.45,.2985
4625,433,3,7,14,0,6,0,1,82,.45,.2985
4626,428,3,7,15,0,6,0,1,84,.45,.3284
4627,425,3,7,16,0,6,0,1,84,.45,.2836
4628,475,3,7,17,0,6,0,1,84,.45,.2239
4629,428,3,7,18,0,6,0,1,84,.45,.2836
4630,406,3,7,19,0,6,0,1,84,.48,.194
4631,296,3,7,20,0,6,0,1,82,.51,.2239
4632,252,3,7,21,0,6,0,1,81,.58,.2239
4633,201,3,7,22,0,6,0,1,81,.65,.2836
4634,168,3,7,23,0,6,0,1,79,.61,.2239
4635,125,3,7,0,0,0,0,1,77,.65,.2239
4636,102,3,7,1,0,0,0,1,75,.69,.194
4637,94,3,7,2,0,0,0,1,75,.69,.2239
4638,47,3,7,3,0,0,0,1,75,.69,.2239
4639,10,3,7,4,0,0,0,1,73,.73,.1642
4640,12,3,7,5,0,0,0,1,75,.69,.2239
4641,21,3,7,6,0,0,0,1,73,.73,.1642
4642,50,3,7,7,0,0,0,1,75,.73,.1642
4643,118,3,7,8,0,0,0,1,79,.65,.2239
4644,184,3,7,9,0,0,0,1,82,.58,.2239
4645,304,3,7,10,0,0,0,1,84,.6,.2239
4646,391,3,7,11,0,0,0,1,86,.55,.2836
4647,420,3,7,12,0,0,0,1,86,.55,.2836
4648,472,3,7,13,0,0,0,1,91,.49,.2985
4649,430,3,7,14,0,0,0,1,91,.49,.3582
4650,324,3,7,15,0,0,0,1,91,.43,.2985
4651,317,3,7,16,0,0,0,1,90,.46,.2985
4652,369,3,7,17,0,0,0,1,91,.49,.3881
4653,390,3,7,18,0,0,0,1,90,.46,.2985
4654,379,3,7,19,0,0,0,1,86,.55,.2836
4655,262,3,7,20,0,0,0,1,88,.58,.2537
4656,207,3,7,21,0,0,0,1,84,.62,.2239
4657,181,3,7,22,0,0,0,1,84,.66,.2239
4658,93,3,7,23,0,0,0,1,82,.74,.1343
4659,51,3,7,0,0,1,1,1,82,.74,.1343
4660,25,3,7,1,0,1,1,1,82,.74,.2239
4661,10,3,7,2,0,1,1,1,75,.83,.2239
4662,7,3,7,3,0,1,1,1,75,.78,.194
4663,4,3,7,4,0,1,1,1,73,.78,.1642
4664,17,3,7,5,0,1,1,1,73,.78,.1045
4665,105,3,7,6,0,1,1,1,72,.83,.1045
4666,277,3,7,7,0,1,1,1,79,.74,.2239
4667,347,3,7,8,0,1,1,1,81,.7,.194
